,player_position,average_rating,total_game_played,started_game_percentage,minute_per_game,goals_per_game,assist_per_game,dribbled_per_game,pourcentage passes,balls_recovered_per_game,possession_won,tackles_per_game,interception_per_game,clean_sheets,saves,goals_conceded,number_match_called_up,number_match_started,player_status,national_team,player_market_value,league_ranking,player_name_sofascore,player_name_transfer_market,player_team,player_league
617,D,6.93,37.0,0.95,85.89,0.05,0.0,0.59,89.11,0.0,0.33,1.06,1.06,15.0,0.0,0.0,0.42,0.17,not-called-up,france 2020,50.0,2.0,Ferland Mendy,Ferland Mendy,Real Madrid,LaLiga
618,D,7.14,29.0,0.83,76.03,0.07,0.0,0.37,91.38,0.0,0.14,1.34,1.36,7.0,0.0,0.0,0.67,0.5,called-up,germany 2020,28.0,3.0,Niklas Süle,Matthias Ginter,Bayern Munich,Bundesliga
619,D,6.78,29.0,0.72,67.76,0.03,0.0,0.35,86.66,0.0,0.2,1.04,0.77,6.0,0.0,0.0,0.5,0.33,called-up,germany 2020,28.0,3.0,Lukas Klostermann,Lukas Klostermann,RB Leipzig,Bundesliga
620,D,6.79,34.0,0.94,85.15,0.0,0.0,0.49,83.32,0.0,0.19,1.49,1.29,7.0,0.0,0.0,0.33,0.0,not-called-up,germany 2020,16.0,18.0,Niklas Stark,Niklas Stark,Hertha BSC,2. Bundesliga
621,D,6.84,35.0,0.89,80.94,0.03,0.0,0.42,90.0,0.0,0.0,0.99,1.5,5.0,0.0,0.0,0.83,0.08,not-called-up,germany 2020,14.5,3.0,Jonathan Tah,Robin Koch,B. Leverkusen,Bundesliga
622,D,6.5,18.0,0.5,55.94,0.0,0.0,0.78,82.39,0.0,0.12,0.78,0.58,1.0,0.0,0.0,0.17,0.08,not-called-up,germany 2020,16.0,3.0,Nico Schulz,Nico Schulz,Bor. Dortmund,Bundesliga
623,D,7.01,31.0,1.0,90.0,0.03,0.0,0.28,82.52,0.0,0.0,1.13,1.84,7.0,0.0,0.0,0.25,0.0,not-called-up,germany 2020,25.0,3.0,Felix Uduokhai,Felix Uduokhai,FC Augsburg,Bundesliga
624,D,7.35,47.0,0.98,85.15,0.13,0.0,0.53,88.21,0.0,0.04,1.62,2.18,12.0,0.0,0.0,0.17,0.17,line-up,germany 2020,16.0,3.0,Mats Hummels,Mats Hummels,Bor. Dortmund,Bundesliga
625,D,6.97,17.0,0.94,82.35,0.12,0.0,0.56,80.76,0.0,0.09,2.04,1.96,3.0,0.0,0.0,0.0,0.0,not-called-up,germany 2020,12.0,3.0,Nico Schlotterbeck,Nico Schlotterbeck,SC Freiburg,Bundesliga
626,D,6.96,32.0,0.91,78.94,0.06,0.0,0.3,90.19,0.0,0.0,0.72,1.3,4.0,0.0,0.0,0.69,0.54,line-up,italy 2020,20.0,4.0,Leonardo Bonucci,Leonardo Bonucci,Juventus,Serie A
627,D,6.85,39.0,0.92,81.18,0.05,0.0,0.68,82.18,0.0,0.26,1.76,1.2,10.0,0.0,0.0,0.23,0.15,not-called-up,italy 2020,30.0,4.0,Rafael Tolói,Rafael Tolói,Atalanta BC,Serie A
628,D,6.73,24.0,0.42,43.42,0.12,0.0,0.6,91.17,0.0,0.25,0.97,0.45,1.0,0.0,0.0,0.46,0.23,not-called-up,italy 2020,12.0,4.0,Danilo D'Ambrosio,Danilo D'Ambrosio,Inter,Serie A
629,D,6.81,28.0,1.0,89.0,0.11,0.0,0.3,81.0,0.0,0.0,0.9,1.1,8.0,0.0,0.0,0.08,0.0,not-called-up,italy 2020,5.0,1.0,Angelo Ogbonna,Angelo Ogbonna,West Ham,Premier League
630,D,7.07,10.0,0.3,42.6,0.1,0.0,0.38,85.0,0.0,0.1,1.32,0.5,2.0,0.0,0.0,0.62,0.38,called-up,italy 2020,26.0,1.0,Emerson Palmieri,Emerson Palmieri,Chelsea,Premier League
631,D,6.76,7.0,1.0,68.0,0.14,0.0,0.0,89.43,0.0,0.29,0.57,0.71,1.0,0.0,0.0,0.33,0.33,not-called-up,netherlands 2020,80.0,1.0,Virgil van Dijk,Virgil van Dijk,Liverpool,Premier League
632,D,6.84,13.0,0.85,76.62,0.08,0.0,0.15,85.69,0.0,0.23,1.0,1.08,5.0,0.0,0.0,0.5,0.25,called-up,netherlands 2020,28.0,1.0,Nathan Aké,Nathan Aké,Man City,Premier League
633,D,6.96,29.0,0.86,78.41,0.03,0.0,0.52,88.76,0.0,0.25,1.66,1.69,6.0,0.0,0.0,0.17,0.17,line-up,netherlands 2020,11.0,14.0,Jurriën Timber,Jurrien Timber,Ajax,Eredivisie
634,D,7.02,38.0,0.95,85.79,0.03,0.0,0.28,94.16,0.0,0.08,0.92,1.54,13.0,0.0,0.0,0.58,0.5,line-up,netherlands 2020,50.0,4.0,Stefan de Vrij,Stefan de Vrij,Inter,Serie A
635,D,6.77,30.0,0.73,62.0,0.0,0.0,0.3,83.0,0.0,0.0,1.4,0.9,2.0,0.0,0.0,0.31,0.08,called-up,poland 2020,5.0,4.0,Pawe? Dawidowicz,Pawel Dawidowicz,Hellas Verona,Serie A
636,D,7.14,33.0,0.97,85.3,0.09,0.0,0.66,79.85,0.0,0.09,1.78,1.88,9.0,0.0,0.0,0.62,0.08,not-called-up,poland 2020,3.0,14.0,Pawe? Bochniewicz,Pawel Bochniewicz,Heerenveen,Eredivisie
637,D,7.11,25.0,0.88,77.0,0.16,0.0,0.9,83.0,0.0,0.3,1.4,1.4,7.0,0.0,0.0,0.23,0.0,not-called-up,poland 2020,2.5,64.0,Rafa? Augustyniak,Rafal Augustyniak,Ural,UAE Pro League
638,D,7.0,8.0,0.88,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.08,not-called-up,poland 2020,1.8,1.0,Micha? Karbownik,Michal Karbownik,Brighton,Premier League
639,D,6.77,31.0,0.94,84.0,0.03,0.0,1.0,82.0,0.0,0.2,2.1,1.4,5.0,0.0,0.0,0.92,0.46,line-up,poland 2020,22.0,27.0,Bartosz Bereszy?ski,Bartosz Bereszynski,Sampdoria,Serie B
640,D,7.13,48.0,1.0,88.88,0.04,0.0,0.38,93.06,0.0,0.07,0.91,1.16,23.0,0.0,0.0,0.92,0.77,line-up,portugal 2020,30.5,1.0,Rúben Dias,Rúben Dias,Man City,Premier League
641,D,6.75,38.0,0.92,80.58,0.03,0.0,0.22,80.08,0.0,0.02,1.01,0.98,9.0,0.0,0.0,0.54,0.15,not-called-up,portugal 2020,4.0,2.0,Domingos Duarte,Domingos Duarte,Granada CF,LaLiga
642,D,7.18,42.0,1.0,88.14,0.07,0.0,0.27,89.43,0.0,0.09,0.99,1.17,20.0,0.0,0.0,0.69,0.31,called-up,portugal 2020,1.2,6.0,José Fonte,José Fonte,LOSC Lille,Ligue 1
643,D,6.89,28.0,0.96,87.0,0.0,0.0,0.3,82.0,0.0,0.1,0.8,1.4,6.0,0.0,0.0,0.75,0.75,line-up,russia 2020,8.0,150.0,Georgiy Dzhikiya,Georgiy Dzhikiya,Spartak Moscow,Premier Liga
644,D,6.81,37.0,0.95,85.0,0.0,0.0,0.5,85.0,0.0,0.1,1.0,1.4,12.0,0.0,0.0,0.83,0.67,not-called-up,russia 2020,1.2,9.0,Fedor Kudryashov,Fedor Kudryashov,Antalyaspor,Süper Lig
645,D,6.86,16.0,0.62,53.0,0.0,0.0,0.4,80.0,0.0,0.1,1.3,1.5,2.0,0.0,0.0,0.33,0.08,not-called-up,russia 2020,3.0,150.0,Ilya Kutepov,Ilya Kutepov,Spartak Moscow,Premier Liga
646,D,6.82,19.0,0.79,74.21,0.0,0.0,0.19,74.53,0.0,0.08,0.76,2.45,3.0,0.0,0.0,0.08,0.0,not-called-up,russia 2020,1.8,150.0,Egor Sorokin,Egor Sorokin,Krasnodar,Premier Liga
647,D,6.77,16.0,0.62,63.0,0.06,0.0,0.4,86.0,0.0,0.0,0.8,1.8,3.0,0.0,0.0,0.25,0.0,not-called-up,russia 2020,1.0,150.0,Roman Neustädter,Roman Neustädter,Dinamo Moscow,Premier Liga
648,D,7.0,24.0,0.88,76.0,0.08,0.0,0.7,76.0,0.0,0.2,2.8,2.3,8.0,0.0,0.0,0.0,0.0,not-called-up,russia 2020,0.8,150.0,Ilya Samoshnikov,Ilya Samoshnikov,Rubin Kazan,Premier Liga
649,D,7.1,25.0,1.0,88.0,0.04,0.0,0.9,86.0,0.0,0.0,2.7,2.4,6.0,0.0,0.0,0.41,0.24,line-up,scotland 2020,5.5,25.0,Liam Cooper,Liam Cooper,Leeds,Championship
650,D,6.93,28.0,1.0,86.71,0.04,0.0,0.0,76.57,0.0,0.0,0.71,0.84,7.0,0.0,0.0,0.71,0.29,called-up,scotland 2020,2.0,1.0,Scott McKenna,Scott McKenna,Nottm Forest,Premier League
651,D,7.01,34.0,0.94,87.0,0.03,0.0,0.6,77.0,0.0,0.0,1.6,1.5,11.0,0.0,0.0,0.29,0.0,not-called-up,scotland 2020,0.4,60.0,Ryan Porteous,Ryan Porteous,Hibernian FC,Scottish Premiership
652,D,7.22,42.0,1.0,90.0,0.02,0.0,0.4,89.0,0.0,0.0,0.9,1.8,17.0,0.0,0.0,0.24,0.24,line-up,scotland 2020,0.45,25.0,Grant Hanley,Grant Hanley,Norwich,Championship
653,D,6.86,11.0,0.55,57.91,0.09,0.0,0.54,78.36,0.0,0.11,1.47,0.93,2.0,0.0,0.0,0.06,0.0,called-up,scotland 2020,0.4,60.0,Nathan Patterson,Nathan Patterson,Rangers,Scottish Premiership
654,D,6.81,29.0,0.97,85.0,0.03,0.0,0.6,76.0,0.0,0.5,2.0,0.5,14.0,0.0,0.0,0.12,0.0,not-called-up,scotland 2020,10.0,60.0,Ross McCrorie,Ross McCrorie,Aberdeen FC,Scottish Premiership
655,D,7.1,1.0,1.0,90.0,0.0,0.0,0.0,69.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,not-called-up,scotland 2020,0.4,60.0,Anthony Ralston,Anthony Ralston,Celtic,Scottish Premiership
656,D,7.07,23.0,0.87,82.17,0.09,0.0,0.26,91.39,0.0,0.07,0.68,0.75,11.0,0.0,0.0,0.08,0.08,line-up,spain 2020,2.5,1.0,Aymeric Laporte,Aymeric Laporte,Man City,Premier League
657,D,7.02,16.0,0.94,80.62,0.06,0.0,0.91,83.0,0.0,0.0,2.22,1.34,4.0,0.0,0.0,0.67,0.17,called-up,spain 2020,45.0,25.0,Diego Llorente,Diego Llorente,Leeds,Championship
658,D,6.71,10.0,0.7,67.5,0.0,0.0,0.27,94.7,0.0,0.0,1.19,0.92,1.0,0.0,0.0,1.0,0.42,called-up,spain 2020,20.0,1.0,Eric García,Eric García,Man City,Premier League
659,D,6.83,28.0,1.0,90.0,0.04,0.0,0.6,83.0,0.0,0.0,0.8,1.0,4.0,0.0,0.0,0.5,0.17,not-called-up,spain 2020,25.5,2.0,Iñigo Martínez,Iñigo Martínez,Athletic,LaLiga
660,D,6.99,35.0,0.86,80.0,0.09,0.0,0.2,90.0,0.0,0.0,0.8,1.0,9.0,0.0,0.0,0.0,0.0,not-called-up,spain 2020,20.0,2.0,Jorge Cuenca,Jorge Cuenca,Villarreal,LaLiga
661,D,6.94,46.0,1.0,89.96,0.04,0.0,0.15,89.48,0.0,0.0,0.74,0.55,15.0,0.0,0.0,0.0,0.0,not-called-up,spain 2020,3.2,2.0,Raúl Albiol,Raúl Albiol,Villarreal,LaLiga
662,D,6.95,15.0,0.87,76.13,0.13,0.0,0.43,82.27,0.0,0.41,0.93,0.78,5.0,0.0,0.0,0.0,0.0,not-called-up,spain 2020,20.0,1.0,Marcos Alonso,Marcos Alonso,Chelsea,Premier League
663,D,6.6,30.0,0.8,73.0,0.0,0.0,0.7,74.0,0.0,0.3,1.3,0.9,4.0,0.0,0.0,0.0,0.0,not-called-up,spain 2020,13.0,2.0,Alejandro Pozo,Alejandro Pozo,Sevilla FC,LaLiga
664,D,7.12,32.0,0.97,80.03,0.06,0.0,0.32,92.53,0.0,0.15,0.88,1.29,12.0,0.0,0.0,0.0,0.0,not-called-up,spain 2020,48.0,1.0,Thiago Silva,Thiago,Chelsea,Premier League
665,D,6.92,24.0,0.96,85.0,0.0,0.0,0.2,87.0,0.0,0.1,0.5,1.0,10.0,0.0,0.0,0.38,0.31,called-up,sweden 2020,24.0,1.0,Pontus Jansson,Pontus Jansson,Brentford,Premier League
666,D,7.0,26.0,0.96,84.92,0.08,0.0,0.46,86.31,0.0,0.08,1.52,0.72,13.0,0.0,0.0,0.54,0.23,called-up,sweden 2020,5.0,60.0,Filip Helander,Filip Helander,Rangers,Scottish Premiership
667,D,6.68,19.0,0.89,81.47,0.05,0.0,0.72,76.58,0.0,0.08,1.12,0.96,4.0,0.0,0.0,0.92,0.31,called-up,sweden 2020,0.35,1.0,Emil Krafth,Emil Krafth,Newcastle,Premier League
668,D,7.08,29.0,1.0,89.0,0.1,0.0,0.1,91.0,0.0,0.0,1.1,1.4,11.0,0.0,0.0,0.38,0.23,not-called-up,sweden 2020,3.5,150.0,Carl Starfelt,Carl Starfelt,Rubin Kazan,Premier Liga
669,D,6.99,26.0,0.96,86.15,0.0,0.0,0.38,83.42,0.0,0.0,1.38,1.65,9.0,0.0,0.0,0.15,0.15,not-called-up,sweden 2020,3.0,49.0,Joakim Nilsson,Joakim Nilsson,Arm. Bielefeld,3. Liga
670,D,6.59,10.0,0.7,70.0,0.0,0.0,0.2,82.0,0.0,0.0,0.5,0.6,1.0,0.0,0.0,0.0,0.0,not-called-up,sweden 2020,1.5,28.0,Alexander Miloševi?,Alexander Milosevic,AIK,Allsvenskan
671,D,7.0,30.0,0.83,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not-called-up,sweden 2020,3.5,10.0,Daniel Sundgren,Daniel Sundgren,Aris Saloniki,Super League 1
672,D,6.66,29.0,1.0,87.0,0.1,0.0,0.9,78.0,0.0,0.3,2.0,1.4,3.0,0.0,0.0,0.31,0.08,not-called-up,sweden 2020,0.0,,Mattias Johansson,Mattias Johansson,without team,
673,D,7.17,40.0,1.0,86.55,0.12,0.0,0.32,91.72,0.0,0.0,1.8,2.08,8.0,0.0,0.0,0.64,0.45,line-up,switzerland 2020,28.0,,Nico Elvedi,Nico Elvedi,without team,
674,D,6.66,19.0,0.68,66.37,0.05,0.0,0.66,77.53,0.0,0.09,0.72,1.42,2.0,0.0,0.0,0.55,0.55,line-up,switzerland 2020,9.0,1.0,Fabian Schär,Fabian Schär,Newcastle,Premier League
675,D,7.04,40.0,0.93,85.42,0.05,0.0,0.46,91.88,0.0,0.24,1.45,1.63,12.0,0.0,0.0,0.55,0.36,line-up,switzerland 2020,20.0,3.0,Manuel Akanji,Manuel Akanji,Bor. Dortmund,Bundesliga
676,D,6.9,29.0,0.97,82.0,0.0,0.0,0.6,80.0,0.0,0.1,1.7,1.3,7.0,0.0,0.0,0.64,0.18,not-called-up,switzerland 2020,5.0,16.0,Be?ir Omeragi?,Becir Omeragic,FC Zürich,Super League
677,D,6.69,16.0,0.94,78.0,0.0,0.0,0.6,86.0,0.0,0.0,1.3,1.3,1.0,0.0,0.0,0.73,0.55,line-up,switzerland 2020,5.5,4.0,Ricardo Rodríguez,Ricardo Rodríguez,Torino,Serie A
678,D,6.73,31.0,0.97,86.0,0.0,0.0,0.8,86.0,0.0,0.3,1.4,1.4,12.0,0.0,0.0,0.73,0.18,called-up,switzerland 2020,3.2,36.0,Loris Benito,Loris Benito,G. Bordeaux,Ligue 2
679,D,6.94,30.0,1.0,83.0,0.03,0.0,0.6,88.0,0.0,0.0,1.5,2.3,5.0,0.0,0.0,0.82,0.27,called-up,switzerland 2020,2.3,16.0,Eray Cömert,Eray Cömert,FC Basel,Super League
680,D,6.65,35.0,0.8,71.43,0.03,0.0,0.49,83.0,0.0,0.2,1.2,1.06,4.0,0.0,0.0,0.36,0.0,not-called-up,switzerland 2020,6.0,6.0,Jordan Lotomba,Jordan Lotomba,OGC Nice,Ligue 1
681,D,6.68,27.0,1.0,87.67,0.0,0.0,0.4,87.74,0.0,0.05,1.54,1.12,5.0,0.0,0.0,0.85,0.54,called-up,turkey 2020,29.0,18.0,Ozan Kabak,Ozan Kabak,FC Schalke 04,2. Bundesliga
682,D,6.84,5.0,0.6,66.0,0.0,0.0,0.8,81.0,0.0,0.4,1.6,2.6,1.0,0.0,0.0,0.08,0.08,not-called-up,turkey 2020,1.6,4.0,Mert Çetin,Mert Çetin,AS Roma,Serie A
683,D,6.88,21.0,0.9,79.0,0.14,0.0,0.2,82.0,0.0,0.0,1.2,1.4,4.0,0.0,0.0,0.08,0.0,not-called-up,turkey 2020,2.5,47.0,Alpaslan Öztürk,Alpaslan Öztürk,Göztepe,1.Lig
684,D,6.92,31.0,0.97,88.65,0.03,0.0,0.15,28.65,0.0,0.0,0.16,0.51,2.0,0.0,0.0,0.77,0.54,line-up,ukraine 2020,0.0,150.0,Illia Zabarnyi,Ilya Zabarnyi,Dynamo Kyiv,Premier Liga
685,D,6.8,16.0,0.62,56.0,0.12,0.0,0.0,89.0,0.0,0.0,0.3,0.59,2.0,0.0,0.0,0.38,0.0,not-called-up,ukraine 2020,2.4,21.0,Igor Plastun,Igor Plastun,KAA Gent,Jupiler Pro League
686,D,7.0,4.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.23,called-up,ukraine 2020,2.5,150.0,Oleksandr Tymchyk,Oleksandr Tymchyk,Dynamo Kyiv,Premier Liga
687,D,6.93,22.0,0.82,77.45,0.14,0.0,0.14,31.0,0.0,0.0,0.31,0.64,1.0,0.0,0.0,0.23,0.0,called-up,ukraine 2020,6.0,150.0,Denys Popov,Denys Popov,Dynamo Kyiv,Premier Liga
688,D,6.94,16.0,1.0,83.75,0.0,0.0,0.19,33.0,0.0,0.08,0.38,0.64,3.0,0.0,0.0,0.15,0.0,not-called-up,ukraine 2020,3.5,150.0,Valeriy Bondar,Valeriy Bondar,Shakhtar D.,Premier Liga
689,D,7.02,13.0,1.0,86.46,0.0,0.0,0.0,20.08,0.0,0.0,0.07,0.53,1.0,0.0,0.0,0.31,0.0,not-called-up,ukraine 2020,3.0,150.0,Oleksandr Syrota,Oleksandr Syrota,Dynamo Kyiv,Premier Liga
690,D,7.0,24.0,0.88,81.67,0.12,0.0,0.0,11.33,0.0,0.0,0.22,0.42,1.0,0.0,0.0,0.0,0.0,not-called-up,ukraine 2020,1.0,13.0,Taras Kacharaba,Taras Kacharaba,Slavia Prague,Fortuna Liga
691,D,6.85,24.0,0.83,79.0,0.04,0.0,0.6,80.0,0.0,0.1,1.9,1.5,6.0,0.0,0.0,0.64,0.64,line-up,wales 2020,8.0,1.0,Chris Mepham,Chris Mepham,Bournemouth,Premier League
692,D,7.05,17.0,0.76,69.53,0.0,0.0,0.19,86.35,0.0,0.0,1.14,1.81,5.0,0.0,0.0,0.71,0.5,line-up,wales 2020,2.0,1.0,Joe Rodon,Joe Rodon,Tottenham,Premier League
693,D,6.87,22.0,0.91,77.27,0.0,0.0,0.23,69.82,0.0,0.09,1.09,1.27,5.0,0.0,0.0,0.43,0.36,called-up,wales 2020,0.8,1.0,Tom Lockyer,Tom Lockyer,Luton,Premier League
694,D,6.98,40.0,1.0,89.0,0.0,0.0,0.3,78.0,0.0,0.1,1.7,1.6,16.0,0.0,0.0,0.0,0.0,not-called-up,england 2020,,1.0,Marc Guéhi,Marc Guéhi,Chelsea,Premier League
695,D,6.68,21.0,0.67,61.62,0.05,0.0,0.47,84.71,0.0,0.09,0.75,0.84,1.0,0.0,0.0,0.0,0.0,not-called-up,france 2020,,3.0,Ibrahima Konaté,Ibrahima Konaté,RB Leipzig,Bundesliga
696,D,7.03,22.0,1.0,90.0,0.05,0.0,0.09,91.18,0.0,0.0,0.91,1.32,3.0,0.0,0.0,0.0,0.0,not-called-up,france 2020,,1.0,William Saliba,William Saliba,Arsenal,Premier League
697,D,6.78,29.0,0.83,70.0,0.1,0.0,0.5,87.0,0.0,0.1,1.0,0.9,7.0,0.0,0.0,0.0,0.0,not-called-up,france 2020,,6.0,Axel Disasi,Axel Disasi,Monaco,Ligue 1
698,D,6.9,25.0,0.92,83.0,0.0,0.0,0.3,77.0,0.0,0.0,0.9,2.5,2.0,0.0,0.0,0.0,0.0,not-called-up,croatia 2020,,22.0,Josip Šutalo,Josip Sutalo,Dinamo Zagreb,SuperSport HNL
699,D,6.65,15.0,0.6,59.0,0.0,0.0,0.8,71.0,0.0,0.1,1.7,1.0,1.0,0.0,0.0,0.09,0.0,not-called-up,denmark 2020,,3.0,Mads Pedersen,Mads Pedersen,FC Augsburg,Bundesliga
700,D,6.73,22.0,0.77,73.82,0.05,0.0,0.61,80.68,0.0,0.0,2.13,1.65,3.0,0.0,0.0,0.0,0.0,not-called-up,germany 2020,,18.0,Malick Thiaw,Malick Thiaw,FC Schalke 04,2. Bundesliga
701,D,6.89,18.0,0.67,60.56,0.0,0.0,0.47,91.0,0.0,0.08,2.01,1.39,1.0,0.0,0.0,0.0,0.0,not-called-up,italy 2020,,4.0,Luiz Felipe,Luiz Felipe a,Lazio,Serie A
702,D,6.89,6.0,0.5,51.67,0.0,0.0,0.0,88.83,0.0,0.0,0.17,1.0,1.0,0.0,0.0,0.0,0.0,not-called-up,poland 2020,,3.0,Marcin Kami?ski,Marcin Kaminski,VfB Stuttgart,Bundesliga
703,D,7.0,18.0,0.94,88.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not-called-up,poland 2020,,31.0,Mateusz Wieteska,Mateusz Wieteska,Legia Warszawa,PKO BP Ekstraklasa
704,D,7.0,29.0,0.97,88.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not-called-up,poland 2020,,31.0,Przemys?aw Wi?niewski,Przemyslaw Wisniewski,Górnik Zabrze,PKO BP Ekstraklasa
705,D,6.89,17.0,0.88,82.41,0.0,0.0,0.2,83.71,0.0,0.0,1.36,1.66,5.0,0.0,0.0,0.0,0.0,not-called-up,portugal 2020,,7.0,David Carmo,David Carmo,SC Braga,Liga Portugal
706,D,6.71,17.0,0.47,52.0,0.0,0.0,0.5,88.0,0.0,0.1,1.3,0.5,2.0,0.0,0.0,0.0,0.0,not-called-up,portugal 2020,,6.0,Tiago Djaló,Tiago Djaló,LOSC Lille,Ligue 1
707,D,7.02,18.0,1.0,87.0,0.11,0.0,0.7,78.0,0.0,0.1,1.3,1.5,4.0,0.0,0.0,0.92,0.75,line-up,russia 2020,,150.0,Andrey Semenov,Andrey Semenov ak,Terek Grozny,Premier Liga
708,D,6.3,11.0,0.91,69.0,0.0,0.0,0.9,88.0,0.0,0.2,1.1,1.4,1.0,0.0,0.0,0.0,0.0,not-called-up,scotland 2020,,4.0,Aaron Hickey,Aaron Hickey,Bologna,Serie A
709,D,6.86,26.0,0.85,77.5,0.04,0.0,0.61,87.31,0.0,0.09,1.21,1.29,6.0,0.0,0.0,0.54,0.46,line-up,turkey 2020,,25.0,Ça?lar Söyüncü,Ça?lar Söyüncü,Leicester,Championship
710,D,7.0,16.0,0.81,77.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not-called-up,ukraine 2020,,150.0,Oleksandr Svatok,Oleksandr Svatok,SK Dnipro-1,Premier Liga
711,M,6.94,46.0,0.63,54.09,0.24,0.07,0.78,70.52,0.7,0.37,0.97,0.3,0.0,0.0,0.0,0.23,0.0,not-called-up,italy 2020,20.0,4.0,Riccardo Orsolini,Riccardo Orsolini,Bologna,Serie A
712,F,6.93,33.0,0.36,36.79,0.24,0.21,0.35,65.12,0.18,0.47,0.29,0.21,0.0,0.0,0.0,0.0,0.0,not-called-up,germany 2020,10.0,3.0,Karim Adeyemi,Karim Adeyemi,RB Salzburg,Bundesliga
713,F,7.34,47.0,0.74,69.38,0.23,0.21,1.09,81.83,0.04,0.57,1.05,1.05,0.0,0.0,0.0,0.38,0.31,not-called-up,italy 2020,8.0,4.0,Lorenzo Pellegrini,Lorenzo Pellegrini,AS Roma,Serie A
714,F,7.53,59.0,0.88,78.42,0.64,0.2,0.77,72.17,0.74,0.66,0.77,0.41,0.0,0.0,0.0,0.75,0.25,called-up,spain 2020,40.0,2.0,Gerard Moreno,Rodrigo,Villarreal,LaLiga
715,F,7.16,9.0,0.33,40.78,0.56,0.0,0.0,73.11,0.67,0.22,0.11,0.0,0.0,0.0,0.0,0.0,0.0,not-called-up,portugal 2020,,7.0,Gonçalo Ramos,Gonçalo Ramos,Benfica,Liga Portugal
716,M,6.85,30.0,0.93,77.0,0.07,0.1,1.2,73.0,0.0,0.5,1.1,1.7,0.0,0.0,0.0,0.62,0.31,not-called-up,poland 2020,2.4,4.0,Arkadiusz Reca,Arkadiusz Reca,Atalanta BC,Serie A
717,M,7.17,33.0,0.94,79.52,0.33,0.09,0.83,75.21,0.0,0.43,1.06,1.4,0.0,0.0,0.0,0.85,0.69,line-up,poland 2020,16.0,150.0,Grzegorz Krychowiak,Grzegorz Krychowiak,Loko Moscow,Premier Liga
718,M,7.14,42.0,0.86,69.0,0.24,0.24,0.37,85.14,0.0,0.59,0.43,0.43,0.0,0.0,0.0,0.62,0.54,line-up,poland 2020,32.0,4.0,Piotr Zieli?ski,Piotr Zielinski,SSC Napoli,Serie A
719,M,6.8,35.0,0.8,68.0,0.11,0.14,1.3,82.0,0.0,0.5,1.1,0.3,0.0,0.0,0.0,0.69,0.46,line-up,poland 2020,2.8,25.0,Mateusz Klich,Mateusz Klich,Leeds,Championship
720,M,7.33,28.0,1.0,83.0,0.04,0.18,1.0,78.0,0.0,0.4,2.6,0.7,0.0,0.0,0.0,0.85,0.31,not-called-up,poland 2020,5.4,150.0,Sebastian Szyma?ski,Sebastian Szymanski,Dinamo Moscow,Premier Liga
721,M,6.65,43.0,0.74,66.47,0.02,0.05,0.67,71.51,0.0,0.29,1.14,0.19,0.0,0.0,0.0,1.0,0.54,line-up,poland 2020,2.7,68.0,Kamil Jó?wiak,Kamil Józwiak,Derby,League One
722,M,6.5,4.0,0.75,51.25,0.0,0.25,1.5,73.75,0.0,0.22,0.77,0.52,0.0,0.0,0.0,0.85,0.23,not-called-up,poland 2020,2.4,25.0,Kamil Grosicki,Kamil Grosicki,West Brom,Championship
723,M,6.81,24.0,0.29,33.38,0.0,0.08,0.46,81.67,0.0,0.19,0.4,0.07,0.0,0.0,0.0,0.23,0.08,not-called-up,poland 2020,2.4,17.0,Damian K?dzior,Damian Kadzior,SD Eibar,LaLiga2
724,M,6.8,32.0,0.78,71.25,0.12,0.03,0.75,41.81,0.0,0.28,0.92,0.21,0.0,0.0,0.0,0.92,0.38,called-up,poland 2020,1.2,1.0,Jakub Moder,Jakub Moder,Brighton,Premier League
725,M,6.58,27.0,0.74,68.0,0.04,0.0,1.1,83.0,0.0,0.4,1.4,0.6,0.0,0.0,0.0,0.77,0.23,line-up,poland 2020,10.0,4.0,Karol Linetty,Karol Linetty,Torino,Serie A
726,M,6.96,36.0,0.81,70.03,0.06,0.11,0.12,13.83,0.0,0.13,0.28,0.2,0.0,0.0,0.0,0.15,0.15,called-up,poland 2020,5.0,31.0,Tymoteusz Puchacz,Tymoteusz Puchacz,Lech Poznan,PKO BP Ekstraklasa
727,M,6.72,26.0,0.38,44.0,0.04,0.0,0.5,81.0,0.0,0.3,0.7,0.1,0.0,0.0,0.0,0.62,0.15,called-up,poland 2020,5.0,25.0,Przemys?aw P?acheta,Przemyslaw Placheta,Norwich,Championship
